# started on Fri May  8 07:45:48 2026

2.107144396,1775276,,instructions,61999646,61.00,0.25,insn per cycle
2.107144396,167694,,bus-cycles,62968216,62.00,,
2.107144396,14665615,,ref-cycles,76084596,75.00,,
2.207557525,262562,,branch-instructions,74279881,73.00,,
2.207557525,27137,,branch-misses,74266985,73.00,10.34,of all branches
2.207557525,86166,,cache-misses,74629235,74.00,19.22,of all cache refs
2.207557525,448402,,cache-references,63756278,63.00,,
2.207557525,5757571,,cpu-cycles,51987662,51.00,,
2.207557525,1411953,,instructions,63915947,63.00,0.25,insn per cycle
2.207557525,152290,,bus-cycles,62878971,62.00,,
2.207557525,13632470,,ref-cycles,74692812,74.00,,
2.307969185,3276527,,branch-instructions,76359814,76.00,,
2.307969185,56301,,branch-misses,76514987,76.00,1.72,of all branches
2.307969185,138616,,cache-misses,76254771,75.00,19.09,of all cache refs
2.307969185,726156,,cache-references,62161910,61.00,,
2.307969185,20349854,,cpu-cycles,48269274,48.00,,
2.307969185,17414671,,instructions,61446321,61.00,0.86,insn per cycle
2.307969185,510137,,bus-cycles,62182492,61.00,,
2.307969185,46080527,,ref-cycles,75111052,74.00,,
2.408372173,229090,,branch-instructions,74539562,74.00,,
2.408372173,30313,,branch-misses,74350506,74.00,13.23,of all branches
2.408372173,67112,,cache-misses,74346511,74.00,13.05,of all cache refs
2.408372173,514280,,cache-references,63045459,62.00,,
2.408372173,5473070,,cpu-cycles,51959048,51.00,,
2.408372173,1493895,,instructions,64437872,64.00,0.27,insn per cycle
2.408372173,140996,,bus-cycles,63480058,63.00,,
2.408372173,12861579,,ref-cycles,75541322,75.00,,
2.508819651,241941,,branch-instructions,75572318,75.00,,
2.508819651,24891,,branch-misses,76296263,75.00,10.29,of all branches
2.508819651,79811,,cache-misses,76517336,76.00,19.73,of all cache refs
2.508819651,404481,,cache-references,63072672,62.00,,
2.508819651,4893393,,cpu-cycles,48881637,48.00,,
2.508819651,1363520,,instructions,61419534,61.00,0.28,insn per cycle
2.508819651,102557,,bus-cycles,61592670,61.00,,
2.508819651,9669266,,ref-cycles,74424201,74.00,,
2.609246730,333483,,branch-instructions,75256875,74.00,,
2.609246730,31534,,branch-misses,74416185,74.00,9.46,of all branches
2.609246730,108466,,cache-misses,74592173,74.00,23.80,of all cache refs
2.609246730,455804,,cache-references,62014826,61.00,,
2.609246730,6054598,,cpu-cycles,51043357,50.00,,
2.609246730,1593020,,instructions,64172588,63.00,0.26,insn per cycle
2.609246730,181778,,bus-cycles,64470670,64.00,,
2.609246730,16445559,,ref-cycles,76395395,76.00,,
2.709658305,418988,,branch-instructions,74458114,74.00,,
2.709658305,32209,,branch-misses,75657638,75.00,7.69,of all branches
2.709658305,124030,,cache-misses,76561406,76.00,20.06,of all cache refs
2.709658305,618381,,cache-references,63829755,63.00,,
2.709658305,8337055,,cpu-cycles,49886460,49.00,,
2.709658305,2363665,,instructions,61956189,61.00,0.28,insn per cycle
2.709658305,234007,,bus-cycles,61413160,61.00,,
2.709658305,20095563,,ref-cycles,74430535,74.00,,
2.810147936,576833,,branch-instructions,76393138,75.00,,
2.810147936,52557,,branch-misses,75274558,74.00,9.11,of all branches
2.810147936,135637,,cache-misses,74493992,74.00,19.92,of all cache refs
2.810147936,680826,,cache-references,61541844,61.00,,
2.810147936,7364465,,cpu-cycles,50120435,49.00,,
2.810147936,2063660,,instructions,63201597,62.00,0.28,insn per cycle
2.810147936,203949,,bus-cycles,64185240,63.00,,
2.810147936,20085989,,ref-cycles,76539262,76.00,,
2.910506147,517945,,branch-instructions,74459783,74.00,,
2.910506147,44376,,branch-misses,74440553,74.00,8.57,of all branches
2.910506147,131110,,cache-misses,75525629,75.00,18.36,of all cache refs
2.910506147,714252,,cache-references,64515567,64.00,,
2.910506147,10406547,,cpu-cycles,50795733,50.00,,
2.910506147,2920282,,instructions,62823831,62.00,0.28,insn per cycle
2.910506147,233658,,bus-cycles,61836748,61.00,,
2.910506147,20931600,,ref-cycles,74660954,74.00,,
3.010909921,589303,,branch-instructions,76517168,76.00,,
3.010909921,47870,,branch-misses,76166555,75.00,8.12,of all branches
3.010909921,147520,,cache-misses,74965962,74.00,24.48,of all cache refs
3.010909921,602591,,cache-references,61724717,61.00,,
3.010909921,7367557,,cpu-cycles,49382043,49.00,,
3.010909921,2585191,,instructions,62050327,61.00,0.35,insn per cycle
3.010909921,250093,,bus-cycles,62962369,62.00,,
3.010909921,21677210,,ref-cycles,76121708,75.00,,
3.111345395,430845,,branch-instructions,74674558,74.00,,
3.111345395,42883,,branch-misses,74410032,74.00,9.95,of all branches
3.111345395,129082,,cache-misses,74730079,74.00,16.59,of all cache refs
3.111345395,778070,,cache-references,63846719,63.00,,
3.111345395,9385155,,cpu-cycles,51526280,51.00,,
3.111345395,2676010,,instructions,63652379,63.00,0.29,insn per cycle
3.111345395,212003,,bus-cycles,62678192,62.00,,
3.111345395,19348125,,ref-cycles,74698328,74.00,,
3.211820407,617218,,branch-instructions,76383664,75.00,,
3.211820407,54570,,branch-misses,76667031,76.00,8.84,of all branches
3.211820407,141921,,cache-misses,76268576,75.00,19.58,of all cache refs
3.211820407,724858,,cache-references,62176186,61.00,,
3.211820407,7860700,,cpu-cycles,48452548,48.00,,
3.211820407,2573526,,instructions,61376321,61.00,0.33,insn per cycle
3.211820407,240739,,bus-cycles,62237456,61.00,,
3.211820407,21801779,,ref-cycles,75193065,74.00,,
3.312281867,437280,,branch-instructions,74782426,74.00,,
3.312281867,47046,,branch-misses,74466335,74.00,10.76,of all branches
3.312281867,152833,,cache-misses,74212728,73.00,18.58,of all cache refs
3.312281867,822729,,cache-references,62754472,62.00,,
3.312281867,9436131,,cpu-cycles,51871470,51.00,,
3.312281867,2845777,,instructions,64363191,64.00,0.30,insn per cycle
3.312281867,206967,,bus-cycles,63676573,63.00,,
3.312281867,19115458,,ref-cycles,75520592,75.00,,
3.412615485,539051,,branch-instructions,77029582,76.00,,
3.412615485,47752,,branch-misses,74622831,74.00,8.86,of all branches
3.412615485,162056,,cache-misses,75383248,75.00,25.11,of all cache refs
3.412615485,645296,,cache-references,64728148,64.00,,
3.412615485,17218123,,cpu-cycles,48273178,48.00,,
3.412615485,4092906,,instructions,60720169,60.00,0.24,insn per cycle
3.412615485,137203,,bus-cycles,61320913,61.00,,
3.412615485,11719830,,ref-cycles,73241463,73.00,,
3.512843640,1317387,,branch-instructions,74892663,74.00,,
3.512843640,91336,,branch-misses,76471212,76.00,6.93,of all branches
3.512843640,386332,,cache-misses,76612469,76.00,25.83,of all cache refs
3.512843640,1495773,,cache-references,63206953,63.00,,
3.512843640,32002637,,cpu-cycles,49055700,48.00,,
3.512843640,10975115,,instructions,61231690,61.00,0.34,insn per cycle
3.512843640,224983,,bus-cycles,60887316,60.00,,
3.512843640,20365812,,ref-cycles,73853392,73.00,,
3.613211610,623696,,branch-instructions,75718193,75.00,,
3.613211610,64634,,branch-misses,74740158,74.00,10.36,of all branches
3.613211610,131411,,cache-misses,74337975,74.00,12.30,of all cache refs
3.613211610,1068161,,cache-references,61803559,61.00,,
3.613211610,12419220,,cpu-cycles,50760153,50.00,,
3.613211610,3723723,,instructions,63889810,63.00,0.30,insn per cycle
3.613211610,351187,,bus-cycles,64291273,64.00,,
3.613211610,30364082,,ref-cycles,76358173,76.00,,
3.713588445,655332,,branch-instructions,74313128,74.00,,
3.713588445,58682,,branch-misses,75508395,75.00,8.95,of all branches
3.713588445,158775,,cache-misses,76373374,76.00,15.96,of all cache refs
3.713588445,995126,,cache-references,63768453,63.00,,
3.713588445,9417761,,cpu-cycles,50105605,49.00,,
3.713588445,3100747,,instructions,62016597,61.00,0.33,insn per cycle
3.713588445,276432,,bus-cycles,61497410,61.00,,
3.713588445,25782236,,ref-cycles,74323250,74.00,,
3.814023339,595523,,branch-instructions,76191384,75.00,,
3.814023339,56127,,branch-misses,75164296,74.00,9.42,of all branches
3.814023339,129047,,cache-misses,74511831,74.00,12.74,of all cache refs
3.814023339,1012601,,cache-references,61585180,61.00,,
3.814023339,12697348,,cpu-cycles,50222536,49.00,,
3.814023339,3610076,,instructions,63267784,62.00,0.28,insn per cycle
3.814023339,337210,,bus-cycles,64193481,63.00,,
3.814023339,31131022,,ref-cycles,76410360,76.00,,
3.914510416,916653,,branch-instructions,74376188,73.00,,
3.914510416,82428,,branch-misses,74629533,74.00,8.99,of all branches
